#separator:comma
#html:false
#deck:法律英単語
#notetype:Basic
#tags column:3
de facto,事実上の,legal GEN
de jure,法律上の,legal GEN
de novo,覆審(新規に),legal GEN
ex parte,一方当事者のみの,legal GEN
in camera,非公開で(裁判官室で),legal GEN
amicus curiae,法廷助言者(アミカス・キュリエ),legal GEN
habeas corpus,人身保護令状,legal GEN
quid pro quo,対価(見返り),legal GEN
caveat emptor,買主注意せよ(の原則),legal GEN
res ipsa loquitur,事実推定則(事実自体が語る),legal GEN
pari passu,同順位で(パリ・パス),legal GEN
in rem,対物的な,legal GEN
in personam,対人的な,legal GEN
inter alia,とりわけ(特に),legal GEN
intellectual property,知的財産,legal IP
patent,特許,legal IP
patent application,特許出願,legal IP
patent infringement,特許権侵害,legal IP
prior art,先行技術,legal IP
claims,(特許の)請求項(クレーム),legal IP
specification,明細書,legal IP
patentee,特許権者,legal IP
utility patent,実用特許,legal IP
design patent,意匠特許,legal IP
trademark,商標,legal IP
service mark,役務商標(サービス・マーク),legal IP
trade name,商号,legal IP
trade dress,トレード・ドレス(商品外観),legal IP
trademark registration,商標登録,legal IP
trademark infringement,商標権侵害,legal IP
dilution,(著名商標の)希釈化,legal IP
copyright,著作権,legal IP
copyright infringement,著作権侵害,legal IP
fair use,フェア・ユース(公正利用),legal IP
derivative work,二次的著作物,legal IP
work made for hire,職務著作,legal IP
moral rights,著作者人格権,legal IP
public domain,パブリック・ドメイン,legal IP
licensing agreement,ライセンス契約,legal IP
exclusive license,独占的ライセンス,legal IP
non-exclusive license,非独占的ライセンス,legal IP
cross-license,クロス・ライセンス,legal IP
trade secret,営業秘密,legal IP
misappropriation,(営業秘密の)不正取得・使用,legal IP
confidential information,秘密情報,legal IP
know-how,ノウハウ,legal IP
invention,発明,legal IP
inventor,発明者,legal IP
patent office,特許庁,legal IP
filing date,出願日,legal IP
priority date,優先日,legal IP
patent prosecution,特許出願手続,legal IP
office action,拒絶理由通知(オフィス・アクション),legal IP
patent examiner,特許審査官,legal IP
novelty,新規性,legal IP
non-obviousness,非自明性,legal IP
utility,有用性,legal IP
enablement,実施可能性,legal IP
patent term,特許存続期間,legal IP
maintenance fee,特許維持料,legal IP
cease and desist letter,警告書(停止要求書),legal IP
reasonable royalty,合理的実施料,legal IP
lost profits,逸失利益,legal IP
willful infringement,故意侵害,legal IP
invalidity,無効,legal IP
opposition,異議申立て,legal IP
reexamination,再審査,legal IP
inter partes review,当事者系レビュー(IPR),legal IP
domain name,ドメイン名,legal IP
cybersquatting,サイバースクワッティング,legal IP
counterfeit,模倣品(偽造品),legal IP
piracy,海賊行為(著作権侵害),legal IP
technology transfer,技術移転,legal IP
open source license,オープンソース・ライセンス,legal IP
license grant,ライセンスの付与,legal IP
field of use,使用分野(の限定),legal IP
territory,(ライセンスの)許諾地域,legal IP
sublicensing rights,再許諾権,legal IP
improvement,改良(発明),legal IP
joint ownership,共有(共同保有),legal IP
assignment of patent,特許権の譲渡,legal IP
registration,登録,legal IP
renewal of registration,登録更新,legal IP
first-to-file,先願主義,legal IP
infringement litigation,侵害訴訟,legal IP
declaratory judgment action,確認訴訟,legal IP
border enforcement,水際措置,legal IP
royalty rate,ロイヤルティ料率,legal IP
upfront payment,頭金(一時金),legal IP
milestone payment,マイルストーン支払,legal IP
running royalty,ランニング・ロイヤルティ,legal IP
royalty audit,ロイヤルティ監査,legal IP
grant-back condition,グラント・バック条項,legal IP
exhaustion doctrine,消尽の法理,legal IP
employment agreement,雇用契約,legal EMP
employer,使用者(雇用主),legal EMP
employee,従業員,legal EMP
at-will employment,随意雇用,legal EMP
probationary period,試用期間,legal EMP
salary,給与(月給・年俸),legal EMP
wages,賃金,legal EMP
overtime,時間外労働(残業),legal EMP
benefits,福利厚生,legal EMP
severance pay,退職手当(解雇手当),legal EMP
notice of termination,解雇予告(退職通知),legal EMP
resignation,辞職,legal EMP
dismissal,解雇,legal EMP
wrongful termination,不当解雇,legal EMP
layoff,一時解雇(レイオフ),legal EMP
redundancy,人員整理(剰員解雇),legal EMP
discrimination,差別,legal EMP
harassment,ハラスメント,legal EMP
sexual harassment,セクシュアル・ハラスメント,legal EMP
equal employment opportunity,雇用機会均等,legal EMP
reasonable accommodation,合理的配慮,legal EMP
disability,障害,legal EMP
workers' compensation,労災補償,legal EMP
minimum wage,最低賃金,legal EMP
working hours,労働時間,legal EMP
paid leave,有給休暇,legal EMP
sick leave,病気休暇,legal EMP
parental leave,育児休暇,legal EMP
maternity leave,産前産後休暇,legal EMP
collective bargaining,団体交渉,legal EMP
labor union,労働組合,legal EMP
strike,ストライキ,legal EMP
lockout,ロックアウト(作業所閉鎖),legal EMP
grievance procedure,苦情処理手続,legal EMP
restrictive covenant,制限的約款(競業避止等),legal EMP
garden leave,ガーデン・リーブ(自宅待機),legal EMP
employee handbook,就業規則(従業員ハンドブック),legal EMP
code of conduct,行動規範,legal EMP
disciplinary action,懲戒処分,legal EMP
performance review,人事評価,legal EMP
promotion,昇進,legal EMP
demotion,降格,legal EMP
secondment,出向,legal EMP
independent contractor,独立請負人,legal EMP
misclassification,(労働者の)誤分類,legal EMP
payroll,給与計算(支払給与),legal EMP
pension plan,年金制度,legal EMP
retirement,退職(定年),legal EMP
whistleblower protection,内部通報者保護,legal EMP
occupational safety,労働安全,legal EMP
workplace injury,労働災害,legal EMP
background check,経歴調査,legal EMP
offer letter,採用通知(オファー・レター),legal EMP
job description,職務記述書,legal EMP
full-time employee,正社員(フルタイム従業員),legal EMP
part-time employee,パートタイム従業員,legal EMP
temporary worker,臨時労働者,legal EMP
fixed-term contract,有期契約,legal EMP
indefinite-term contract,無期契約,legal EMP
constructive dismissal,みなし解雇(実質的解雇),legal EMP
retaliation,報復(的取扱い),legal EMP
hostile work environment,敵対的職場環境,legal EMP
exempt employee,(残業代の)適用除外従業員,legal EMP
non-exempt employee,残業代支払対象の従業員,legal EMP
work permit,労働許可,legal EMP
employment visa,就労ビザ,legal EMP
immigration law,移民法,legal EMP
confidentiality undertaking,秘密保持誓約,legal EMP
conflict of interest policy,利益相反ポリシー,legal EMP
exit interview,退職面談,legal EMP
loan agreement,金銭消費貸借契約(ローン契約),legal FIN
lender,貸主,legal FIN
borrower,借主,legal FIN
principal amount,元本,legal FIN
interest rate,金利,legal FIN
fixed rate,固定金利,legal FIN
floating rate,変動金利,legal FIN
maturity,満期,legal FIN
repayment,返済,legal FIN
prepayment,期限前返済,legal FIN
amortization schedule,返済予定表,legal FIN
installment,分割払い(の各回),legal FIN
balloon payment,バルーン返済(満期一括の大口返済),legal FIN
default interest,遅延損害金,legal FIN
event of default,期限の利益喪失事由(デフォルト事由),legal FIN
acceleration,期限の利益喪失(繰上げ),legal FIN
affirmative covenant,作為誓約,legal FIN
negative covenant,不作為誓約,legal FIN
financial covenant,財務制限条項,legal FIN
cross-default,クロス・デフォルト,legal FIN
security agreement,担保契約,legal FIN
secured party,担保権者,legal FIN
pledge,質(質権設定),legal FIN
mortgage,抵当権(モーゲージ),legal FIN
mortgagee,抵当権者,legal FIN
mortgagor,抵当権設定者,legal FIN
charge,担保権(チャージ),legal FIN
floating charge,浮動担保,legal FIN
fixed charge,固定担保,legal FIN
guarantee agreement,保証契約,legal FIN
letter of credit,信用状,legal FIN
standby letter of credit,スタンドバイ信用状,legal FIN
promissory note,約束手形,legal FIN
bill of exchange,為替手形,legal FIN
syndicated loan,シンジケート・ローン(協調融資),legal FIN
facility agreement,融資枠契約(ファシリティ契約),legal FIN
revolving credit,リボルビング・クレジット(回転信用枠),legal FIN
term loan,タームローン(証書貸付),legal FIN
credit line,与信枠,legal FIN
drawdown,(融資の)引出し(実行),legal FIN
disbursement,(資金の)払出し,legal FIN
refinancing,借換え(リファイナンス),legal FIN
debt restructuring,債務再編,legal FIN
subordinated debt,劣後債務,legal FIN
senior debt,優先債務,legal FIN
mezzanine financing,メザニン・ファイナンス,legal FIN
bond,債券,legal FIN
debenture,無担保社債(ディベンチャー),legal FIN
coupon,クーポン(利札),legal FIN
yield,利回り,legal FIN
issuer,発行体,legal FIN
underwriting,引受け,legal FIN
securitization,証券化,legal FIN
collateralization,担保化,legal FIN
netting,ネッティング(差引決済),legal FIN
derivative,デリバティブ(金融派生商品),legal FIN
hedge,ヘッジ,legal FIN
swap agreement,スワップ契約,legal FIN
foreclosure,担保権実行(フォークロージャー),legal FIN
repossession,(担保物の)取戻し,legal FIN
deficiency,不足額(残債),legal FIN
usury,高利(利息制限違反),legal FIN
anti-money laundering,マネー・ロンダリング防止(AML),legal FIN
know your customer,顧客確認(KYC),legal FIN
economic sanctions,経済制裁,legal FIN
escrow account,エスクロー口座,legal FIN
trust account,信託口座,legal FIN
custodian,保管機関(カストディアン),legal FIN
fiduciary,受託者(信認義務を負う者),legal FIN
solvency,支払能力,legal FIN
creditworthiness,信用力,legal FIN
credit rating,信用格付,legal FIN
due date,支払期日,legal FIN
grace period for payment,支払猶予期間,legal FIN
rollover,(債務の)借換え(ロールオーバー),legal FIN
novation of debt,債務の更改,legal FIN
debt assumption,債務引受,legal FIN
assignment of receivables,債権譲渡,legal FIN
factoring,ファクタリング,legal FIN
letter of comfort,経営指導念書,legal FIN
payment guarantee,支払保証,legal FIN
performance bond,履行保証(ボンド),legal FIN
bid bond,入札保証,legal FIN
surety bond,保証証書(サーティ・ボンド),legal FIN
bank guarantee,銀行保証,legal FIN
documentary collection,荷為替取立,legal FIN
open account,掛売り(オープン・アカウント),legal FIN
payment in advance,前払い,legal FIN
cash on delivery,代金引換,legal FIN
wire transfer,電信送金,legal FIN
real property,不動産,legal PROP
personal property,動産,legal PROP
real estate,不動産(物件),legal PROP
land,土地,legal PROP
premises,(契約対象の)物件(建物・敷地),legal PROP
leasehold,賃借権(リースホールド),legal PROP
freehold,自由保有権(フリーホールド),legal PROP
easement,地役権,legal PROP
encumbrance,負担(担保・制限),legal PROP
zoning,用途地域規制(ゾーニング),legal PROP
deed,譲渡証書(ディード),legal PROP
warranty deed,保証付譲渡証書,legal PROP
quitclaim deed,権利放棄型譲渡証書,legal PROP
title,権原(所有権),legal PROP
marketable title,市場性のある権原,legal PROP
title search,権原調査,legal PROP
title insurance,権原保険,legal PROP
conveyance,(不動産の)譲渡,legal PROP
grantor,譲渡人,legal PROP
grantee,譲受人,legal PROP
landlord,賃貸人(家主),legal PROP
tenant,賃借人(テナント),legal PROP
lease agreement,賃貸借契約,legal PROP
rent,賃料,legal PROP
security deposit,敷金(保証金),legal PROP
eviction,立退き(明渡し),legal PROP
sublease,転貸借(サブリース),legal PROP
tenancy,賃借権(保有形態),legal PROP
joint tenancy,合有(ジョイント・テナンシー),legal PROP
tenancy in common,共有(テナンシー・イン・コモン),legal PROP
right of survivorship,生存者権,legal PROP
adverse possession,取得時効(不法占有による取得),legal PROP
eminent domain,土地収用権,legal PROP
condemnation,収用,legal PROP
appraisal,鑑定評価,legal PROP
survey,測量,legal PROP
fixture,定着物,legal PROP
chattel,動産(チャテル),legal PROP
bailment,寄託,legal PROP
covenant running with the land,土地に随伴する約款,legal PROP
closing costs,決済費用,legal PROP
escrow closing,エスクロー決済,legal PROP
property management,物件管理,legal PROP
common areas,共用部分,legal PROP
homeowners association,住宅所有者組合(HOA),legal PROP
property tax,固定資産税,legal PROP
mortgage loan,住宅ローン(抵当貸付),legal PROP
down payment,頭金,legal PROP
refinance,(住宅ローンの)借換え,legal PROP
vacant possession,空け渡し(占有のない引渡し),legal PROP
